"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","spps","phylo"
"nanninga17","exp1","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",12.945,1696,"ambient","","06-Mar-2012",43.63871944,-116.24135,19.3333333333333,16,5.46666666666667,12.945,"exp","exp","fldest",1696,98.1283725576821,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,0.158473330610584,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",43.613,712,"ambient","","19-Dec-2012",43.63871944,-116.24135,19.3333333333333,16,1.76041666666667,43.613,"exp","exp","fldest",712,44.0541896212708,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-1.01501943045119,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",40.774,945,"ambient","","07-Jan-2013",43.63871944,-116.24135,19.3333333333333,16,2.82708333333333,40.774,"exp","exp","fldest",945,52.1874783964317,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-0.677285707200137,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",37.677,964,"ambient","","18-Jan-2013",43.63871944,-116.24135,19.3333333333333,16,2.83541666666667,37.677,"exp","exp","fldest",964,53.0395268367711,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-0.674647162487238,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",34.839,1034,"ambient","","31-Jan-2013",43.63871944,-116.24135,19.3333333333333,16,2.83958333333333,34.839,"exp","exp","fldest",1034,54.8140357602624,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-0.673327890130789,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",29.935,1235,"ambient","","14-Feb-2013",43.63871944,-116.24135,19.3333333333333,16,3.4375,29.935,"exp","exp","fldest",1235,67.4481554110935,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-0.484012306980294,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",24,1406,"ambient","","28-Feb-2013",43.63871944,-116.24135,19.3333333333333,16,3.96458333333333,24,"exp","exp","fldest",1406,76.8289747335143,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-0.31712435388944,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",18.839,1532,"ambient","","14-Mar-2013",43.63871944,-116.24135,19.3333333333333,16,4.79375,18.839,"exp","exp","fldest",1532,86.8722996693934,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,-0.0545891549560012,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"nanninga17","exp2","Quercus","ellipsoidalis","","yes","21","16","16","timeonly",16,1651,"ambient","","28-Mar-2013",43.63871944,-116.24135,19.3333333333333,16,5.45833333333333,16,"exp","exp","fldest",1651,96.54294680363,"Quercus_ellipsoidalis",161,0.729814007783372,0.522249097258486,0.155834785897685,"Quercus_ellipsoidalis","Quercus_ellipsoidalis"
"Sanz-Perez09","exp1","Quercus","ilex","","yes","19","","16","90.605",42,1083,"","","31-Jan-2005",40.4,-3.48,19,16,2.93958333333333,42,"exp","exp","fldest",1083,70.6531297383619,"Quercus_ilex",163,0.67097221935225,0.522249097258486,-0.641665353576002,"Quercus_ilex","Quercus_ilex"
"Sanz-Perez09","exp1","Quercus","ilex","","yes","19","","10","87.891",56,1083,"","","31-Jan-2005",40.4,-3.48,19,10,2.93958333333333,56,"exp","exp","fldest",1083,70.6531297383619,"Quercus_ilex",163,0.67097221935225,-0.625463571234951,-0.641665353576002,"Quercus_ilex","Quercus_ilex"
"Sanz-Perez09","exp1","Quercus","ilex","","yes","12","","16","80.793",112,1083,"","","31-Jan-2005",40.4,-3.48,12,16,2.93958333333333,112,"exp","exp","fldest",1083,70.6531297383619,"Quercus_ilex",163,-0.564705337701331,0.522249097258486,-0.641665353576002,"Quercus_ilex","Quercus_ilex"
"Sanz-Perez09","exp1","Quercus","ilex","","yes","12","","10","92.902",105,1083,"","","31-Jan-2005",40.4,-3.48,12,10,2.93958333333333,105,"exp","exp","fldest",1083,70.6531297383619,"Quercus_ilex",163,-0.564705337701331,-0.625463571234951,-0.641665353576002,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","7.81287718385915","ambient","13","73.146",105,745,"","","1-Jan-2004",40.47,-3.37,7.81287718385915,13,2.49791666666667,105,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.30383872234879,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","8.49016374465627","ambient","13","98.998",121,745,"","","1-Jan-2004",40.47,-3.37,8.49016374465627,13,2.49791666666667,121,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.18428046479579,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","9.84256471506646","ambient","13","100.2",153,745,"","","1-Jan-2004",40.47,-3.37,9.84256471506646,13,2.49791666666667,153,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-0.945547389471028,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","7.81287718385915","ambient","13","60.12",105,745,"","","1-Jan-2004",40.47,-3.37,7.81287718385915,13,2.49791666666667,105,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.30383872234879,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","8.49016374465627","ambient","13","94.99",121,745,"","","1-Jan-2004",40.47,-3.37,8.49016374465627,13,2.49791666666667,121,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.18428046479579,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","9.76094749424412","ambient","13","100",152,745,"","","1-Jan-2004",40.47,-3.37,9.76094749424412,13,2.49791666666667,152,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-0.959954899190921,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","7.81287718385915","ambient","13","73.146",105,745,"","","1-Jan-2004",40.47,-3.37,7.81287718385915,13,2.49791666666667,105,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.30383872234879,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","8.49016374465627","ambient","13","93.587",121,745,"","","1-Jan-2004",40.47,-3.37,8.49016374465627,13,2.49791666666667,121,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.18428046479579,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","9.84256471506646","ambient","13","100",153,745,"","","1-Jan-2004",40.47,-3.37,9.84256471506646,13,2.49791666666667,153,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-0.945547389471028,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","8.49016374465627","ambient","13","49.899",121,745,"","","1-Jan-2004",40.47,-3.37,8.49016374465627,13,2.49791666666667,121,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-1.18428046479579,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"sanzperez10","exp1","Quercus","ilex","","yes","9.76094749424412","ambient","13","53.924",152,745,"","","1-Jan-2004",40.47,-3.37,9.76094749424412,13,2.49791666666667,152,"amb","amb","fldest",745,54.1580158933647,"Quercus_ilex",163,-0.959954899190921,-0.0516072369882324,-0.781508223359643,"Quercus_ilex","Quercus_ilex"
"morin10","exp1","Quercus","ilex","","yes","2.71730082421934","ambient","14","timeonly",112.353,838,"","","01-Jan-2004",42.6,-1.97,2.71730082421934,14,3.67291666666667,112.353,"amb","amb","fldest",838,57.3267095012018,"Quercus_ilex",163,-2.20333720061447,0.139678207760674,-0.409473418840901,"Quercus_ilex","Quercus_ilex"
"morin10","exp1","Quercus","ilex","","yes","5.00980578032006","ambient + 1.5","13","timeonly",102.579,838,"","","01-Jan-2004",42.6,-1.97,5.00980578032006,13,3.67291666666667,102.579,"amb","amb","fldest",838,57.3267095012018,"Quercus_ilex",163,-1.79865192580193,-0.0516072369882324,-0.409473418840901,"Quercus_ilex","Quercus_ilex"
"morin10","exp1","Quercus","ilex","","yes","7.70156246196711","ambient + 3","13","timeonly",95.158,838,"","","01-Jan-2004",42.6,-1.97,7.70156246196711,13,3.67291666666667,95.158,"amb","amb","fldest",838,57.3267095012018,"Quercus_ilex",163,-1.32348859429332,-0.0516072369882324,-0.409473418840901,"Quercus_ilex","Quercus_ilex"
"basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",52.93,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,52.93,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",50.66,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,50.66,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",62.08,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,62.08,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",54.72,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,54.72,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",54.81,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,54.81,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",52.93,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,52.93,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",62.36,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,62.36,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Quercus_petraea","Quercus_petraea"
"basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",53.21,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,53.21,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",20.6,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,20.6,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",33.12,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,33.12,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",23.9,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,23.9,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",43,1857,"","122","31-Mar-2010",46.315,8.265,6,9.2,7.71041666666667,43,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.62385752946154,-0.778491927034076,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",43.17,1857,"","122","31-Mar-2010",46.315,8.265,6,10.2,7.71041666666667,43.17,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.62385752946154,-0.58720648228517,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",40.6,1857,"","122","31-Mar-2010",46.315,8.265,9,9.2,7.71041666666667,40.6,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.09428143358144,-0.778491927034076,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",39.06,1857,"","122","31-Mar-2010",46.315,8.265,9,10.2,7.71041666666667,39.06,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.09428143358144,-0.58720648228517,0.868901494558607,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",18.62,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,18.62,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",30.33,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,30.33,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",22.6,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,22.6,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",105.18,1219,"","57","27-Jan-2010",46.315,8.265,6,9.2,5.21875,105.18,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.62385752946154,-0.778491927034076,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",101.93,1219,"","57","27-Jan-2010",46.315,8.265,6,10.2,5.21875,101.93,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.62385752946154,-0.58720648228517,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",84.11,1219,"","57","27-Jan-2010",46.315,8.265,9,9.2,5.21875,84.11,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.09428143358144,-0.778491927034076,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",76.75,1219,"","57","27-Jan-2010",46.315,8.265,9,10.2,5.21875,76.75,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.09428143358144,-0.58720648228517,0.0799766254018418,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",17.06,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,17.06,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",27.2,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,27.2,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",21.31,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,21.31,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,1.02402294993899,0.522249097258486,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",74.86,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,74.86,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.62385752946154,-0.778491927034076,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",72.12,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,72.12,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.62385752946154,-0.58720648228517,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",60.64,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,60.64,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.09428143358144,-0.778491927034076,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",57.73,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,57.73,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.09428143358144,-0.58720648228517,0.490270328257618,"Quercus_petraea","Quercus_petraea"
"vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",22.3283428571429,1557,"ambient","","29-Jan-2014",47.47,7.5,20,9,5.88541666666667,22.3283428571429,"exp","amb","fldest",1557,85.223536038142,"Quercus_petraea",164,0.847497584645618,-0.816749015983857,0.291060202433752,"Quercus_petraea","Quercus_petraea"
"vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",18.9790857142857,2086,"ambient","","27-Feb-2014",47.47,7.5,20,9,7.70833333333333,18.9790857142857,"exp","amb","fldest",2086,106.284931768086,"Quercus_petraea",164,0.847497584645618,-0.816749015983857,0.868241858380383,"Quercus_petraea","Quercus_petraea"
"vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",10.1652571428571,2235,"ambient","","05-Apr-2015",47.47,7.5,20,9,8.90416666666667,10.1652571428571,"exp","amb","fldest",2235,120.681360767575,"Quercus_petraea",164,0.847497584645618,-0.816749015983857,1.24687302468137,"Quercus_petraea","Quercus_petraea"
"vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",2.70291428571429,2760,"ambient","","01-May-2014",47.47,7.5,20,9,11.15625,2.70291428571429,"exp","amb","fldest",2760,149.095401454829,"Quercus_petraea",164,0.847497584645618,-0.816749015983857,1.95993973334229,"Quercus_petraea","Quercus_petraea"
"vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",0,2877,"ambient","","17-May-2014",47.47,7.5,20,9,12.0625,0,"exp","amb","fldest",2877,159.63164733639,"Quercus_petraea",164,0.847497584645618,-0.816749015983857,2.24688147087005,"Quercus_petraea","Quercus_petraea"
"vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",0,2892,"ambient","","30-May-2014",47.47,7.5,20,9,12.25,0,"exp","amb","fldest",2892,163.458294940072,"Quercus_petraea",164,0.847497584645618,-0.816749015983857,2.30624872691027,"Quercus_petraea","Quercus_petraea"
"laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",28,2239,"","110","14-Mar-2012",48.403008,11.711811,7,8,7.50625,28,"ramped","exp","fldest",2239,103.547699511753,"Quercus_robur",166,-1.44733216416818,-1.00803446073276,0.804257149092585,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",28,2239,"","110","14-Mar-2012",48.403008,11.711811,7,12,7.50625,28,"ramped","exp","fldest",2239,103.547699511753,"Quercus_robur",166,-1.44733216416818,-0.242892681737139,0.804257149092585,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",28,2239,"","110","14-Mar-2012",48.403008,11.711811,7,16,7.50625,28,"ramped","exp","fldest",2239,103.547699511753,"Quercus_robur",166,-1.44733216416818,0.522249097258486,0.804257149092585,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",34,1003,"","33","14-Dec-2011",48.403008,11.711811,7,8,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Quercus_robur",166,-1.44733216416818,-1.00803446073276,-0.426623959474744,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",37,1003,"","33","14-Dec-2011",48.403008,11.711811,7,12,3.61875,37,"ramped","exp","fldest",1003,51.6913728053825,"Quercus_robur",166,-1.44733216416818,-0.242892681737139,-0.426623959474744,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",34,1003,"","33","14-Dec-2011",48.403008,11.711811,7,16,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Quercus_robur",166,-1.44733216416818,0.522249097258486,-0.426623959474744,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,11.711811,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,"Quercus_robur",166,-1.44733216416818,-1.00803446073276,0.273250025621685,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",30,1780,"","73","30-Jan-2012",48.403008,11.711811,7,12,5.82916666666667,30,"ramped","exp","fldest",1780,79.879632404017,"Quercus_robur",166,-1.44733216416818,-0.242892681737139,0.273250025621685,"Quercus_robur","Quercus_robur"
"laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,11.711811,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,"Quercus_robur",166,-1.44733216416818,0.522249097258486,0.273250025621685,"Quercus_robur","Quercus_robur"
"laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",25.02,2044,"","","03-Mar-2012",48.403008,11.711811,25.3,16,6.72916666666667,25.02,"exp","exp","fldest",2044,95.9574954377482,"Quercus_robur",166,1.78308202070047,0.522249097258486,0.558212854614764,"Quercus_robur","Quercus_robur"
"laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",24.97,2044,"","","03-Mar-2012",48.403008,11.711811,25.3,16,6.72916666666667,24.97,"exp","exp","fldest",2044,95.9574954377482,"Quercus_robur",166,1.78308202070047,0.522249097258486,0.558212854614764,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",11.163,2425,"ambient","","18-Mar-2014",49.52,11.06,18.6666666666667,16,8.81041666666667,11.163,"exp","exp","fldest",2425,125.861779503575,"Quercus_robur",166,0.612130430921127,0.522249097258486,1.21718939666126,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",12.093,2522,"ambient","","25-Mar-2014",49.52,11.06,18.6666666666667,16,9.21458333333333,12.093,"exp","exp","fldest",2522,129.752452011044,"Quercus_robur",166,0.612130430921127,0.522249097258486,1.34515881523686,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",13.209,2345,"ambient","","11-Mar-2014",49.52,11.06,18.6666666666667,16,8.41666666666667,13.209,"exp","exp","fldest",2345,120.350707646919,"Quercus_robur",166,0.612130430921127,0.522249097258486,1.09251815897679,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",30.512,1109,"ambient","","15-Dec-2013",49.52,11.06,17.3333333333333,8,4.875,30.512,"exp","exp","fldest",1109,64.4701702331821,"Quercus_robur",166,0.376763277196635,-1.00803446073276,-0.0288633440052371,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",14.884,2265,"ambient","","03-Mar-2014",49.52,11.06,18.6666666666667,16,8.08333333333333,14.884,"exp","exp","fldest",2265,115.070323344126,"Quercus_robur",166,0.612130430921127,0.522249097258486,0.986976370460833,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",24.186,2107,"ambient","","20-Feb-2014",49.52,11.06,17.3333333333333,8,7.55208333333333,24.186,"exp","exp","fldest",2107,107.816926642461,"Quercus_robur",166,0.376763277196635,-1.00803446073276,0.818769145013529,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",29.395,1555,"ambient","","12-Jan-2014",49.52,11.06,18.6666666666667,16,6.27083333333333,29.395,"exp","exp","fldest",1555,83.4564742102619,"Quercus_robur",166,0.612130430921127,0.522249097258486,0.413092895405326,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",23.442,1946,"ambient","","11-Feb-2014",49.52,11.06,18.6666666666667,16,7.02708333333333,23.442,"exp","exp","fldest",1946,100.742948951005,"Quercus_robur",166,0.612130430921127,0.522249097258486,0.652540828100899,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",32.372,1560,"ambient","","13-Jan-2014",49.52,11.06,17.3333333333333,8,6.28125,32.372,"exp","exp","fldest",1560,83.9154466774702,"Quercus_robur",166,0.376763277196635,-1.00803446073276,0.416391076296449,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",26.605,1828,"ambient","","02-Feb-2014",49.52,11.06,17.3333333333333,8,6.72708333333333,26.605,"exp","exp","fldest",1828,95.178792287893,"Quercus_robur",166,0.376763277196635,-1.00803446073276,0.557553218436539,"Quercus_robur","Quercus_robur"
"malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",29.953,1730,"ambient","","22-Jan-2014",49.52,11.06,17.3333333333333,8,6.56666666666667,29.953,"exp","exp","fldest",1730,89.3065939872727,"Quercus_robur",166,0.376763277196635,-1.00803446073276,0.506761232713236,"Quercus_robur","Quercus_robur"
